academic_index,math,science,english,logical,creativity,scientific,communication,leadership,label
0.7323366100808825,0.7656968146040922,0.47337523709835183,0.9579377785402037,0.8036891287063392,0.9708776111540383,0.7860699811837021,0.7666954369779866,0.3628351348736814,PCM
0.7891513087232903,0.46990797288517633,0.9445384296990806,0.9530075235856141,0.43761864222384983,0.9829579060053915,0.4770277368618806,0.702979242516311,0.614844772927206,Arts
0.547667600932347,0.8979706391180915,0.33536370872137944,0.40966845495757004,0.776074676453389,0.7000119485472227,0.8211170220433321,0.6622105468205824,0.6524435285345994,PCM
0.6690713379885826,0.9620458578835973,0.4784538725546009,0.5667142835275494,0.40227893810908555,0.6251610346142422,0.8918617207751065,0.7610177692101416,0.8489445658512724,Commerce
0.7019897718663509,0.934863292152829,0.8676240401919979,0.30348198325422554,0.40238657255263877,0.5789017622883834,0.7610026203565504,0.8109133477740194,0.5911771263141867,PCB
0.5106849781928585,0.5769790734306771,0.6142101648076811,0.3408656963402172,0.7365481269473795,0.4009920030354025,0.9508994065850029,0.8049509426054762,0.8208270560965611,Arts
0.6711178468868305,0.5049273483351773,0.8295218519793865,0.6789043403459277,0.7839799025417483,0.9103681421764522,0.753181868953163,0.485636134133815,0.3496924978582217,PCB
0.6187776056145469,0.3953801972088284,0.6384466078590336,0.8225060117757785,0.6044814958293169,0.4372323439885286,0.401514527018775,0.3277656874418475,0.9659811820060944,Arts
0.4295826581465316,0.346887470089981,0.42465336170094925,0.5172071426486646,0.9592510131527625,0.8538086644770648,0.6596347931127078,0.9154704983294912,0.9515088708780595,Arts
0.6005498032100883,0.3907258262797422,0.8551596441418017,0.5557639392087212,0.6375643511141316,0.5549246271885109,0.8084931229639467,0.5540834396972392,0.38778580507908234,PCB
0.5636135061110455,0.6656312172479104,0.6344983729931869,0.39071092809203933,0.4493709451148288,0.4584784200094508,0.6094401161077387,0.8997853563594846,0.8960271916409426,Commerce
0.6113792227958608,0.5633718149270375,0.31382298985242907,0.9569428636081159,0.6213338815621184,0.8205045372264856,0.4606304492350787,0.904975824071363,0.771486101656407,Arts
0.8461203244459966,0.6691958548650998,0.9675131722624617,0.901651946210428,0.6120161555555512,0.322509074019095,0.6522133999710327,0.9263674080224966,0.8045705071971303,Commerce
0.4216763002063348,0.4150048569247254,0.4382826527610661,0.41174139093321277,0.9384227174049344,0.6306314192953628,0.93680578895097,0.44029461173502416,0.48180327756518326,Arts
0.6820000643705203,0.8580332108537545,0.4746216652968761,0.7133453169609303,0.857058428572653,0.8594150108274108,0.8723703513269625,0.6345784684720914,0.5635052929326063,PCM
0.814828754145195,0.7616754663800844,0.960124256438591,0.7226865396169091,0.7990428669225975,0.5834737020824202,0.650353513526632,0.7731258737676068,0.9021640533750557,PCM
0.7496959652471126,0.4806388106019578,0.9761718781886564,0.7922772069507235,0.5321070556635841,0.7129939967849963,0.3106709006404586,0.4984683701259793,0.9656815241792893,Arts
0.38996281656872894,0.3633302051571703,0.4119796856782177,0.39457855887079873,0.8798455466231077,0.6834440522769698,0.6301979529483108,0.6109332600370019,0.7806512828045,Arts
0.47782518506140215,0.512513105455314,0.4759852664441322,0.4449771832847602,0.3717963609052209,0.9913194711892153,0.5709579341030306,0.35827878093814475,0.9037302452184648,Arts
0.49972015843288947,0.526703428384151,0.49579755498272715,0.47665949193179036,0.4963457858251451,0.30640182097585345,0.43327631271554984,0.9683478024015688,0.6797091725025617,Arts
0.6428319564433401,0.5628033325870951,0.6522177139587431,0.7134748227841822,0.35474216120293434,0.38871429635201493,0.7606556060974989,0.6065567568477874,0.9716920499856609,Arts
0.8560139591345424,0.8878270075495895,0.9241176517355552,0.7560972181184824,0.46052632509331615,0.32673200281734693,0.6230412858290629,0.8706199691739416,0.712829833145861,Commerce
0.5974888808259489,0.31655996465064473,0.998530596761823,0.47737608106537877,0.8461171220275938,0.6172355824845916,0.33056156427455147,0.82852717953416,0.4122308486358223,Arts
0.6617249901455171,0.8319888184497859,0.44351707466906465,0.7096690773177008,0.9788414895435613,0.3828880316990438,0.46949429917915475,0.47299982955904785,0.7446962334188858,PCM
0.607501717660317,0.49743746156763863,0.8520564274741538,0.47301126393915854,0.31755925543682717,0.8031373800296262,0.7568669372435136,0.9375923167039202,0.32997924796591666,PCB
0.8012334095985033,0.9244791060245485,0.5582932504359261,0.9209278723350351,0.4807668161718624,0.5215281020886566,0.5101025938457432,0.5117349481676421,0.6259238789585451,Arts
0.6691520622374417,0.678379938299233,0.8998375346354273,0.42923871377766487,0.33524758221673007,0.44349789617333313,0.42137276345822827,0.7407945423799311,0.7354948147097358,Commerce
0.6394818960619767,0.575525842719605,0.9756493811134477,0.3672704643528776,0.8744130767212366,0.5359336863228416,0.5684716703450499,0.7525826191386549,0.792487846955988,Arts
0.6890311642229329,0.7684956982827087,0.683328319052432,0.6152694753336577,0.9859060517632219,0.4180711720773511,0.8775355070888742,0.7267827784858529,0.5224883853118623,PCM
0.734176228773876,0.8952637536028829,0.729637431151894,0.577627501566851,0.6564882641064693,0.7865339830278221,0.9385983644913649,0.34188147305156324,0.3668452422565707,PCB
0.4718870136658532,0.5244366236068047,0.3502821469992826,0.5409422703914724,0.7052821871040509,0.5385678730705739,0.49320852563923995,0.8256111814430411,0.3552331520006547,Arts
0.7423867388001143,0.5122480554767717,0.8670450555944567,0.8478671053291147,0.5934830327890215,0.8966493133621671,0.6037784662428645,0.6653399403893405,0.9973619510295104,Arts
0.7547498449675736,0.9120219550881941,0.7762235907571842,0.5760039890573427,0.624055318269799,0.9134938402090147,0.8821233102025023,0.7261865885960698,0.3463066176734453,PCB
0.7606567718464432,0.4804338731997704,0.9477625488371884,0.8537738935023709,0.5227249038225239,0.9553102022022666,0.5412356251755712,0.4536557774678085,0.5116133443970228,Arts
0.6674367653901095,0.758264822863054,0.33826930298763214,0.9057761703196427,0.6070954120759802,0.7025231971245738,0.9880986275633745,0.5934958645164725,0.3229783601937191,Arts
0.5126297065581921,0.4225795647017256,0.4060551349454187,0.7092544200274318,0.32205255362819185,0.7981497150492138,0.8633994923177095,0.7867308595619011,0.5418024011114381,Arts
0.662202645678288,0.6128228404408744,0.7287514307890329,0.6450336658049565,0.7203394806727554,0.4936525494759434,0.4542138485012411,0.43596776505490276,0.4770646131537645,Arts
0.618682118903575,0.7199965148022459,0.7183017733952624,0.41774806851321683,0.480174194692554,0.3551400866593212,0.7102499170999892,0.5936883508653991,0.641210486837962,PCB
0.7545769990658467,0.643254198203751,0.9199522394287849,0.7005245595650047,0.7075345695612806,0.7566801947183477,0.6863554550945248,0.4358373422453489,0.9190239263944193,Arts
0.656296240609166,0.3833645962449615,0.9359784776372726,0.649545647945264,0.8539006629760242,0.5714538941739035,0.7426999220674013,0.5788860987586896,0.7380788587950552,PCB
0.888604765103655,0.9971615665511531,0.8644303516416023,0.8042223771182098,0.33870941362133866,0.3978961001332958,0.7447930400327013,0.9164347821670327,0.9241591982932613,PCB
0.4600339782686567,0.3319085775892678,0.7138909177872377,0.3343024394294648,0.685823238534503,0.9436268595421513,0.7208159374598473,0.4355798627547323,0.755025126629941,PCB
0.6072480370119538,0.7238082415291223,0.5433372323110954,0.5545986371956437,0.6011052101737431,0.9454314191681561,0.5380359681081748,0.5143235685197372,0.5320796437125684,Arts
0.614926674306886,0.5973936554763699,0.3890573107739259,0.8583290566703621,0.5545949271406745,0.4417312196213591,0.7900419597215509,0.7989004294251671,0.45045449830805845,Arts
0.771988289831092,0.5608839559523966,0.7560725445823528,0.9990083689585267,0.45334497234734306,0.9145570207953184,0.9808804674951512,0.4836066658217785,0.3277606380725807,PCB
0.8125264032302404,0.5812832642759185,0.9285255227117102,0.9277704227030927,0.7264897376959105,0.5522465858075478,0.7182626082182771,0.877093869022743,0.42748517541423403,PCB
0.6921511733996293,0.853960354955777,0.6127256018517566,0.6097675633913543,0.49756363121098957,0.9919098211657353,0.44201397519568575,0.5326018258424509,0.94357023377336,Arts
0.7071058000864072,0.5328788430365929,0.9124536337410305,0.6759849234815984,0.31593935527472083,0.5587677785819936,0.774164407262194,0.4490075795152487,0.4979154709135685,PCB
0.7117433551406375,0.49264270572395696,0.8475066850593824,0.7950806746385731,0.7025661934174225,0.8216698013622883,0.5527207478032379,0.6702308602102507,0.8649616793895554,Arts
0.47588554325327886,0.4793195805632821,0.3579217379738881,0.5904153112226664,0.5949981668276506,0.39002344874123446,0.7830159882844936,0.5630616576539536,0.8147319949600813,Arts
0.48844648950076136,0.369036637135749,0.6072822346476786,0.48902059671885634,0.9993563845810862,0.6025137020053764,0.3370640307686508,0.9312636621965438,0.9762476413659977,Arts
0.8277916215628996,0.6481526781561123,0.9837621330374429,0.8514600534951438,0.5704995058426454,0.8697668159698255,0.4878633755807478,0.49279553798865355,0.8368681643812741,Arts
0.43835027854180614,0.37476444542826354,0.48691097096623925,0.4533754192309156,0.4044232103226539,0.537722036889732,0.39530738866857945,0.6015187036033108,0.9675519927651304,Arts
0.5811525574999992,0.5731837321167417,0.5938968905488287,0.5763770498344272,0.3581804099292126,0.7568938485253544,0.8080217465688568,0.847274297002349,0.8435710986120168,Arts
0.5159226964915401,0.8610510249556129,0.3629414220710491,0.3237756424479581,0.5924766060544409,0.8639716360887488,0.44443822491851837,0.4420146470539402,0.5182190888226565,Arts
0.701984762735012,0.6853721868598455,0.8419147241922638,0.5786673771529266,0.9169197664750339,0.8820819637796633,0.7439900968562432,0.9945389214221119,0.757131516094607,PCB
0.8096191390642461,0.9482368696595787,0.7908128260875187,0.689807721445641,0.8848722733542618,0.44886239049602683,0.5426526951562721,0.7817785212022657,0.7836319775227767,PCM
0.7342431872609368,0.7301609994313254,0.6694633952714516,0.8031051670800338,0.48218225945253657,0.7735332025476307,0.7588640911393989,0.8369019664718069,0.5257481846234903,Commerce
0.8042496675530956,0.7767325588311438,0.9742870981140019,0.6617293457141413,0.5115361398331042,0.38035619115243624,0.7473570244065623,0.6924961391006799,0.3030329195710832,PCB
0.6653422956295615,0.8993520216470545,0.5640876276415767,0.5325872376000531,0.7335886896524297,0.7307187729453499,0.959187928745808,0.689821435803845,0.46961504590651526,PCM
0.8101427201607617,0.9432444312117494,0.7937616858995368,0.693422043370999,0.7183421870099463,0.45676189565518815,0.5760454096826298,0.7872010870025483,0.5121007884613193,PCM
0.4024832719455997,0.4358643930727569,0.44462811365613064,0.3269573091079114,0.968569347420698,0.943187149802766,0.888507487261605,0.600520843682051,0.7627792984465909,Arts
0.763372734401207,0.47643932214720874,0.9882763135969899,0.8254025674594225,0.5750119344263938,0.594616670763485,0.577582073309203,0.584360685236305,0.9056369908463702,Arts
0.7617405506696278,0.9336379485640993,0.5932310483394097,0.7583526551053741,0.8209991657535101,0.8540808832902698,0.5718055835995437,0.7618749217547681,0.523667516690413,PCM
0.6629060711492981,0.9862280629631468,0.5766024246654391,0.42588772581930834,0.9001180376403655,0.3822935875406097,0.6804820392717742,0.9097813337615057,0.9923337304939805,PCM
0.7349472066120999,0.7055924669175071,0.9228546685709795,0.576394484347813,0.5431973763282493,0.6519095902284436,0.4182779797533867,0.43289965580321965,0.4044533862631405,Arts
0.5444542170116216,0.42074826253913633,0.44080647130343026,0.7718079171922979,0.6727687367745083,0.4658851148176405,0.8456513216710007,0.7205099933177328,0.619805248628065,Arts
0.6843676809290767,0.6374229825838249,0.9983966525723771,0.41728340763102845,0.6273581137114093,0.8297737106557916,0.7457892368965588,0.3143225016200105,0.642825232717337,PCB
0.7571699693958335,0.6292617109580014,0.7613510899434165,0.8808971072860823,0.6421751745250555,0.7500995501067871,0.4031613601706583,0.3980979071979218,0.42967993404478044,Arts
0.44411479373211193,0.5234115112353166,0.37787884036430214,0.43105402959671724,0.751284301726363,0.9038734542688225,0.8420434526821095,0.5502267194109416,0.5350375891483522,Arts
0.880460732501767,0.910595935377374,0.799656030928033,0.9311302311998939,0.6017142801365146,0.8783740894985317,0.4638760220312339,0.7792127670288874,0.49360423482765303,Commerce
0.4323564318121891,0.3662062128381648,0.3251605785545596,0.6057025040438428,0.3710665130781248,0.36357364200598047,0.6457091404097901,0.38933593325221855,0.948877189598075,Arts
0.5833020152943124,0.5716454046079711,0.8265469400048431,0.3517137012701229,0.9598752493916323,0.630761664072735,0.983524590477419,0.5045620566692123,0.44671981291493,PCB
0.751146975589745,0.9363016320430333,0.3558822044053559,0.9612570903208459,0.9538262533470747,0.7415412758916735,0.38096545557153605,0.502171976007161,0.31052649282871053,PCM
0.4748529050567793,0.5255546023922427,0.5193949966460676,0.37960911613202736,0.6341118822873199,0.5182440337678073,0.5425924653492666,0.3462004077187705,0.49485737228823296,Arts
0.5740053867657003,0.457636196263127,0.48755709512835954,0.7768228689056142,0.6180152651298108,0.5886751872789635,0.7399741544505418,0.9531615993448901,0.3505972682089445,Arts
0.5362133124663852,0.5821600134498093,0.6772321831586214,0.3492477407907246,0.5700892074334767,0.8298295764549073,0.877532756755852,0.8427789654865709,0.3875666625495693,Arts
0.44681765121884065,0.3598898269725371,0.3627319628488115,0.6178311638351734,0.5886034623874445,0.46497849983803025,0.8114987684734059,0.37707623599473994,0.3948591811697448,Arts
0.8323951660927209,0.9735444154088866,0.5877321557754285,0.9359089270938479,0.9470889888279155,0.7043087319564741,0.8789357203108554,0.7636191927940674,0.4120764795763204,PCM
0.6240543108867936,0.6638280350579954,0.6651210810941575,0.5432138165082279,0.9781266615200215,0.6781837189017754,0.4575782760314758,0.6019695865918935,0.5902806597967826,Commerce
0.7434846303798895,0.8340746483726444,0.6509977507614735,0.7453814920055506,0.5860383455100067,0.5955580401361412,0.4009596718442364,0.6357386877381611,0.9617522525438358,Commerce
0.6834515732933809,0.4502533202524269,0.6013496218936469,0.9987517777340686,0.4755674245037517,0.8580307525921973,0.38996232396271213,0.9517561050621159,0.36825670545719147,Arts
0.47927775832494107,0.3229614505041932,0.34917807139034196,0.7656937530802881,0.6925832449226323,0.5258904317443469,0.8324163677178245,0.30430452917326667,0.5735361697369741,Arts
0.6950516648219933,0.6948781897130307,0.7793865350734571,0.610890269679492,0.7248480913126161,0.49274111259572356,0.8086308252698537,0.760635684493793,0.9237858535133217,PCB
0.5856494183145403,0.35191475061404365,0.7917512747778476,0.6132822295517295,0.36537360429232263,0.6715875787060259,0.6801771496311937,0.5199368206980238,0.5673815134614861,Arts
0.7462229085158297,0.74152902066762,0.6379643268914141,0.8591753779884552,0.9898578473595563,0.8377768772944003,0.7506620148461134,0.9240278234252974,0.4210347268696166,PCM
0.5125163748547815,0.8377184726877924,0.35979666609327304,0.3400339857832792,0.7495703342257112,0.8104034912964182,0.60745709913633,0.525186138696566,0.8160921182026106,PCM
0.6971709425216451,0.5346495454999445,0.7217813348766391,0.8350819471883517,0.44017248474802384,0.3157740353408375,0.34166129224830605,0.376248228069046,0.3918837606675622,Arts
0.7279872196637392,0.5755935816132007,0.8534121634156988,0.7549559139623181,0.7198243219331675,0.8829218054658765,0.9684739449684046,0.8750201108822437,0.7786729805334135,PCB
0.8088333990944111,0.6843185482831515,0.8871032614845484,0.855078387515533,0.8353729352093167,0.6819415692867027,0.9537649156913088,0.788294137772021,0.8694428521514765,PCB
0.4495567065233139,0.47289034157161486,0.44217218935406544,0.4336075886442614,0.6799489531950829,0.6482217329708454,0.8684612106063052,0.600977669798165,0.3807478470751547,Arts
0.7019753088526225,0.8233648629697499,0.4952781843081917,0.7872828792799258,0.9587312603242377,0.5615765393840939,0.5760316167730382,0.7012218020395884,0.3091370013533691,PCM
0.7181039953174014,0.753491686862806,0.9832915280801007,0.4175287710092974,0.435023476334115,0.9937975005163739,0.8183893388392502,0.3352152864471533,0.8703867171137813,PCB
0.6683103411304425,0.5138928561395381,0.6171646847770429,0.8738734824747465,0.6062685184694238,0.6814370533604637,0.9563025735000552,0.7343405005775244,0.9425796062656908,Arts
0.7359879177933918,0.705129462336744,0.598046455687175,0.9047878353562564,0.8307091991388362,0.8178623222060619,0.8917980304615909,0.967819703568815,0.582270170359513,PCM
0.5485797458368115,0.8393186692290331,0.3423085184876894,0.4641120497937121,0.9220371106972522,0.335414671933946,0.9794471142535568,0.36293382998473095,0.6242433043140825,PCM
0.6334011609510108,0.37824380295817184,0.57663258743671,0.9453270924581507,0.4312279735150163,0.3823795839472271,0.7594030648970025,0.4059392553410581,0.6472666873250248,Arts
0.6505527886322731,0.9081224591202395,0.3812803108414957,0.6622555959350841,0.8351591028694936,0.9688375865707948,0.9723932594165603,0.4881291714148641,0.3817827377546995,PCM
0.5280584155852553,0.31872542753611266,0.7921247957081203,0.47332502351153294,0.4164752854069725,0.8718567694016015,0.4988582065595969,0.7683559728097847,0.35643085326645374,Arts
0.6016063411880682,0.3809779916917925,0.7261168193870796,0.6977242124853325,0.8574190821697192,0.6846165334052376,0.7077302725516939,0.8022011383552061,0.8534868409990126,PCB
0.7034717962373677,0.8587327752330931,0.7183256629043355,0.5333569505746746,0.8212155705432582,0.9044656364254691,0.8794790631155069,0.5169728065535724,0.67963401743123,PCM
0.4190281088094454,0.49481816840610526,0.3684335870257648,0.39383257099646607,0.7078722661358916,0.826260892571159,0.5169691744002579,0.9858120323045632,0.624293756700469,Arts
0.6001567165969702,0.5206108680741487,0.33642925245417177,0.9434300292625903,0.5322326221684975,0.7434371806318009,0.9406888439930725,0.6362261838282035,0.9668017702652314,Arts
0.6043609389978941,0.44235199267151304,0.7697308501771725,0.6009999741449967,0.790993454998395,0.5489506174512296,0.8812317336446616,0.6178342795255303,0.554852704045988,PCB
0.5965507197438841,0.7716402063703827,0.4392881153649194,0.5787238374963501,0.4483882640033776,0.4967356594463349,0.30408714317601954,0.30631834638932504,0.47162198753266626,Arts
0.7320853952337222,0.8617993173186942,0.34168779221608764,0.9927690761663843,0.6063004528865061,0.7522598742852697,0.984818088597716,0.6507034256217663,0.8934506317247795,Commerce
0.42871723587243554,0.48385332447379703,0.38034755183590796,0.4219508313076016,0.6654042746274105,0.5548574162551165,0.6060349664029396,0.813832727737076,0.6718460582453218,Arts
0.7673298592684503,0.616035240889824,0.8475354240271626,0.8384189128883646,0.8145129674655036,0.8202568395317902,0.8004005460638479,0.32838085833343544,0.7135174644357136,PCB
0.7460810238583572,0.8094025788688437,0.7852962229852103,0.6435442697210173,0.4437536478382421,0.6931577519508747,0.6206865590824151,0.9306753045239782,0.41573258941937963,Commerce
0.5617570779213755,0.944279270667586,0.43876349413691873,0.3022284689596217,0.38695664518395584,0.45691509521459683,0.8483272182742769,0.9597715085289253,0.4547035719119892,Commerce
0.6079719842983838,0.42614504877677595,0.8423627540098926,0.5554081501084829,0.8915009406342422,0.3226374506128396,0.9538652737711804,0.6817102033073255,0.3532074019336109,PCB
0.8407352713608773,0.8990395381041438,0.9773699909346583,0.6457962850438299,0.760074978074909,0.42711362022354094,0.39815179223337965,0.6882552255825609,0.8940409590422917,PCM
0.5612927333768561,0.3738809333154155,0.35142847150450185,0.9585687953106512,0.41355278023743713,0.7376208724772134,0.5697898925588563,0.9601728326214878,0.6628423901957805,Arts
0.8643963976998214,0.7877959777004517,0.8557377942323188,0.9496554211666934,0.7417261065280286,0.7599018789115799,0.7115127983265601,0.7734767563499139,0.39527893621489774,PCM
0.40428620300738616,0.5144698739711903,0.38959511182357337,0.30879362322739484,0.8598045337677396,0.6100273840527759,0.49813967370684953,0.32896891506159387,0.7090608764054899,Arts
0.5838768600526066,0.8795761818259638,0.4280444232643952,0.44400997506746104,0.4433928654712193,0.5644686310310947,0.9823765166997942,0.3789769299487535,0.47553445334327193,Arts
0.5456398231359502,0.6873323550465424,0.44545598475316206,0.504131129608146,0.8393186293719759,0.8052610934132736,0.8514741114020219,0.964536416826018,0.90255024332461,Commerce
0.9348293402623294,0.9482780252576624,0.8670474645693789,0.9891625309599472,0.9537089790643865,0.9149216151849278,0.7867943828836172,0.3587499312829281,0.4177732113955731,PCM
0.6925641967803712,0.5965180778927973,0.953369828743478,0.5278046837048381,0.8314013212721301,0.6789791878200554,0.447036446746591,0.3574049377545671,0.3581384451004016,Arts
0.3818923963169176,0.4221169161174567,0.32311031544187213,0.4004499573914241,0.6207696528004734,0.5945561833507556,0.5937903385775544,0.8554755086980872,0.9002775781382768,Arts
0.5273043533942031,0.7628764525690461,0.41359302561254646,0.4054435820010168,0.8679880024892903,0.7289560236329928,0.8267397334240951,0.8159773728489967,0.5702635798906652,PCM
0.6208196618809994,0.3837518034317448,0.6339460773091491,0.8447611049021042,0.8728218269324381,0.5704102604138439,0.4504121038902795,0.7156623452416933,0.8298663608434862,Arts
0.6176719036043165,0.6450252243266318,0.6700420742119686,0.537948412274349,0.8049542245618204,0.8962079595021664,0.536472339957917,0.620802295351014,0.9988083669694285,Commerce
0.5795136532653323,0.494639206662445,0.7949222755903689,0.44897947754318324,0.4245234492388426,0.7834265497111401,0.42891815988339066,0.4602834240666104,0.8040639691393232,Arts
0.4598324918754669,0.5655428527031137,0.4420837647935685,0.37187085812971843,0.8778844414480995,0.819009519699597,0.7989858166493069,0.8451382263474603,0.3590773070154162,Arts
0.8869304760236508,0.7239619417900158,0.9866949035357102,0.9501345827452268,0.3314500545929894,0.4586910414503692,0.360633038628029,0.32227224419455747,0.8740617640832229,Arts
0.7404675163349058,0.6667526845530427,0.8755565218929897,0.6790933425586853,0.5066960316633631,0.7177553079633867,0.8727163326610459,0.35784268830978705,0.3195060664916646,PCB
